Category,Product Name,Price,Company Name,Product URL,Description
Agriculture & Farming,"Mild Steel Disc Bund Maker, For Agriculture","₹ 18,500/Piece",Star Fabcon,https://www.indiamart.com/proddetail/disc-bund-maker-23368218562.html,Number of Disc Number of Disc 2 2 Weight Kg Weight Kg Approx 150 kg Approx 150 kg Frequency Hz Frequency Hz 50 Hz 50 Hz Country of Origin Country of Origin Made in India Made in India Usage/Application Usage/Application Agriculture Agriculture Material Material Mild Steel Mild Steel
Agriculture & Farming,"Walking Type Manual Rice Planter Machine, For Agriculture & Farming","₹ 22,000/Piece",Sun Agro,https://www.indiamart.com/proddetail/manual-rice-planter-machine-2851284366273.html,Type Type Walking Type Walking Type Usage/Application Usage/Application Agriculture & Farming Agriculture & Farming
Agriculture & Farming,"Sii Engine 10 feet hole digging machine, For Industrial, Petrol","₹ 70,000/Piece",Source India Industries,https://www.indiamart.com/proddetail/10-feet-hole-digging-machine-27108900162.html,Usage/Application Usage/Application Industrial Industrial Brand Brand sii sii Engine Type Engine Type Petrol Petrol Material Material Iron Iron Power Source Power Source engine engine Automation Grade Automation Grade Automatic Automatic
Agriculture & Farming,"Mild Steel Farm Cultivator Adv Axles Agricultural Equipment, For Agriculture, Size: 45mm","₹ 3,250/Piece",Chandak Enterprises,https://www.indiamart.com/proddetail/adv-axles-agricultural-equipment-23479343955.html,Usage/Application Usage/Application Agriculture Agriculture Type Type Farm Cultivator Farm Cultivator Material Material Mild Steel Mild Steel Size Size 45mm 45mm
Agriculture & Farming,Thermal Conductivity Apparatus for Grains,"₹ 65,000/Piece",Elshaddai Engineering Equipments,https://www.indiamart.com/proddetail/thermal-conductivity-apparatus-for-grains-2852138084133.html,
Agriculture & Farming,PVC AND STEEL Auto Filling,₹ 550/Piece,J.P. Agro Industries,https://www.indiamart.com/proddetail/auto-filling-19169093055.html,Application Application Agriculture Agriculture Material Material PVC AND STEEL PVC AND STEEL Warranty Warranty 1 Season 1 Season I Deal In I Deal In New Only New Only Brand Brand JP AGRO JP AGRO Material Grade Material Grade SS 304 SS 304
Agriculture & Farming,VISHWAKARMA 2 Furrow Mb Plough,"₹ 29,999/Piece",Vishwakarma Agricultural Works,https://www.indiamart.com/proddetail/2-furrow-mb-plough-6718003155.html,Brand Brand VISHWAKARMA VISHWAKARMA Suitable Hp Range Suitable Hp Range 35 and above 35 and above Size Of Board In Size Of Board In 8 mm 8 mm Usage/Application Usage/Application Primary tillage Primary tillage Frame Frame Made out of flat Made out of flat Material Material Mild Steel and Carbon Steel Mild Steel and Carbon Steel
Agriculture & Farming,10 Hp Single Cylinder ENGINE,"₹ 55,000/Piece",Big Exports,https://www.indiamart.com/proddetail/engine-22605571497.html,Brand Brand Crompton Greaves Crompton Greaves Power Power 10 HP 10 HP Cylinder Cylinder Single Cylinder Single Cylinder Stroke Stroke 4 Stroke 4 Stroke Power Source Power Source Diesel Diesel Country of Origin Country of Origin Made in India Made in India
Agriculture & Farming,"Taj Standard Agriculture Implements Parts, For Tractor",₹ 750/Piece,Taj Industries,https://www.indiamart.com/proddetail/agriculture-implements-parts-14787273973.html,Usage/Application Usage/Application Tractor Tractor Mounting Mounting Standard Standard Brand Brand Taj Taj Type Type Farm Cultivator Farm Cultivator Material Material Mild Steel Mild Steel Country of Origin Country of Origin Made in India Made in India
Agriculture & Farming,Baler,"₹ 4,10,000/Piece",Surjeet Agricultural Industries,https://www.indiamart.com/proddetail/baler-23380303262.html,"Brand Brand New, New New, New Engine Type Engine Type Petrol, Petrol Petrol, Petrol Usage/Application Usage/Application Agriculture & Farming, Agriculture & Farming Agriculture & Farming, Agriculture & Farming Material Material Mild Steel, Mild Steel Mild Steel, Mild Steel Automation Grade Automation Grade Automatic, Automatic Automatic, Automatic Country of Origin Country of Origin Made in India, Made in India Made in India, Made in India"
Agriculture & Farming,"Farm Cultivator Mild Steel Mandva Weeder UEI/1156, For Agriculture",,Unison Engg. Industries,https://www.indiamart.com/proddetail/mandva-weeder-uei-1156-8473106148.html,Brand Brand UNISON UNISON Weight Weight 4 to 5 Kgs 4 to 5 Kgs Usage Usage It is mainly used for removing the weeds from paddy crops It is mainly used for removing the weeds from paddy crops Country of Origin Country of Origin Made in India Made in India Working Width Working Width 130-154 mm 130-154 mm Usage/Application Usage/Application Agriculture Agriculture
Agriculture & Farming,"Kaama Moto Aluminium KM - CARBURATOR 40-5, For in brush cutter",,Goel Trading Co.,https://www.indiamart.com/proddetail/km-carburator-40-5-22535766312.html,Material Material Aluminium Aluminium Brand Brand Kaama Moto Kaama Moto Usage/Application Usage/Application in brush cutter in brush cutter Model Name/Number Model Name/Number Brush cutter 40-5 Brush cutter 40-5 Type Type Day Day Application Application in brush cutter in brush cutter
Agriculture & Farming,Agriculture College Laboratory Equipments,,S.K.APPLIANCES,https://www.indiamart.com/proddetail/agriculture-college-laboratory-equipments-10756137473.html,
Agriculture & Farming,"Mild Steel Farm Cultivator NG GHT 124, For Agriculture",₹ 180/Piece,H.S. Overseas Private Limited,https://www.indiamart.com/proddetail/ng-ght-124-2855779215130.html,Packaging Type Packaging Type 24 24 Country of Origin Country of Origin Made in India Made in India Usage/Application Usage/Application Agriculture Agriculture Type Type Farm Cultivator Farm Cultivator Material Material Mild Steel Mild Steel
Agriculture & Farming,Fimaks - Made in Turkey Single Row Maize Chopper,"₹ 3,30,000/Piece",Amar Agricultural Implements Works (A Amar...,https://www.indiamart.com/proddetail/single-row-maize-chopper-20835690930.html,"Usage/Application Usage/Application Cut, Chop the crop and fill in the trolley, For Silage Making Cut, Chop the crop and fill in the trolley, For Silage Making Power Power 50 HP Tractor 50 HP Tractor Cutter Bar Width Cutter Bar Width Single Row Only Single Row Only Capacity Capacity One Acre in 2 Hours One Acre in 2 Hours Crops Crops Maize Maize Brand Brand Fimaks - Made in Turkey Fimaks - Made in Turkey"
Agriculture & Farming,"Plastic White Small DWC Tray, Shape: Square, Size: 650 X 650 mm (2 X 2 Feet)",₹ 70/Piece,India Green Organics,https://www.indiamart.com/proddetail/small-dwc-tray-25237150133.html,Usage/Application Usage/Application Industrial Industrial Material Material Plastic Plastic Size Size 650 x 650 mm (2 x 2 Feet) 650 x 650 mm (2 x 2 Feet) Brand Brand India Green Organics India Green Organics Color Color White White Shape Shape Square Square
Agriculture & Farming,"Small Agricultural Machinery Maize multi crop planter, 3 Rows","₹ 1,05,000/Piece",Farmburg Agro,https://www.indiamart.com/proddetail/small-agricultural-machinery-maize-multi-crop-planter-2853135988573.html,Number of Rows Number of Rows 3 Rows 3 Rows Custom Custom Possible Possible Delivery Delivery 3 to 10 Days 3 to 10 Days Packaging Packaging Standard Standard Quality Quality High Quality High Quality Use Use Farming Farming
Agriculture & Farming,Mild Steel Agriculture Bund Maker,"₹ 18,500/Unit",Ram Babu Kishan Sahay Krishi Yantra Udyog,https://www.indiamart.com/proddetail/agriculture-bund-maker-19770382855.html,Rust Resistance Rust Resistance Yes Yes Usage/Application Usage/Application Agriculture Agriculture Material Material Mild Steel Mild Steel Brand Brand RK RK Machine Weight Machine Weight 125 Kg 125 Kg Height Height 22 Inch 22 Inch
Agriculture & Farming,"6 Axis Hexacopter MD-10H BASIC - Agriculture Pesticide Spraying Drone, Capacity: 10L","₹ 7,50,000/Piece",Agriplex Private Limited,https://www.indiamart.com/proddetail/md-10h-basic-agriculture-pesticide-spraying-drone-2854083840255.html,Material Material Carbon Fiber Carbon Fiber Mode Mode Semi Automatic Semi Automatic Country of Origin Country of Origin Made in India Made in India Capacity Capacity 10L 10L Number Of Axis Number Of Axis 6 Axis Hexacopter 6 Axis Hexacopter
Agriculture & Farming,"Self Propelled Petrol Engine Rice Transplanter Machine, Model Name/Number: 6 Row Walk Behind","₹ 3,00,000/Piece",Nascent Agrimach,https://www.indiamart.com/proddetail/rice-transplanter-machine-23407352191.html,Usage/Application Usage/Application Rice transplanting Rice transplanting Type Type Walking Type Walking Type Brand Brand Nascent Agrimach Nascent Agrimach Capacity Capacity .75 acre/hour .75 acre/hour Model Name/Number Model Name/Number 6 row walk behind 6 row walk behind Travelling Mechanism Type Travelling Mechanism Type Walk Behind Walk Behind
Agriculture & Farming,"Bund Maker, For Agriculture","₹ 11,500/Piece",Ks Agrotech Private Limited,https://www.indiamart.com/proddetail/bund-maker-24578393412.html,Usage/Application Usage/Application Agriculture Agriculture Brand Brand KS Agrotech Pvt. Ltd. KS Agrotech Pvt. Ltd. Model Name/Number Model Name/Number BEW Bund Maker BEW Bund Maker Country of Origin Country of Origin Made in India Made in India
Agriculture & Farming,"Mild Steel Land star Agricultural Disc Harrow, 16, For Agriculture","₹ 80,000/Piece",Star Fabcon,https://www.indiamart.com/proddetail/agricultural-disc-harrow-23368219833.html,Type Of Disc Harrow Type Of Disc Harrow Tractor Disc Harrow Tractor Disc Harrow Disc Diameter (mm) Disc Diameter (mm) 22 mm 22 mm Total Weight Approx (kg) Total Weight Approx (kg) 725 725 Country of Origin Country of Origin Made in India Made in India Number of Disc Number of Disc 16 16 Usage/Application Usage/Application Agriculture Agriculture
Agriculture & Farming,"Mild Steel WINNOWING FAN, For Agriculture & Farming, Electric","₹ 11,000/Piece",Sun Agro,https://www.indiamart.com/proddetail/winnowing-fan-22225305788.html,Brand Brand SUN AGRO SUN AGRO Usage/Application Usage/Application Agriculture & Farming Agriculture & Farming Material Material Mild Steel Mild Steel Engine Type Engine Type Electric Electric Power Power 1 HP 1 HP Automation Grade Automation Grade Semi-Automatic Semi-Automatic
Agriculture & Farming,"Mild Steel MANURE SPREADER CUT SECTION, Farm cultivator","₹ 1,25,000/Piece",Elshaddai Engineering Equipments,https://www.indiamart.com/proddetail/manure-spreader-cut-section-2855692605573.html,Shape Shape Rectangular Rectangular Usage/Application Usage/Application Agriculture Agriculture Country of Origin Country of Origin Made in India Made in India Material Material Mild Steel Mild Steel Type Type Farm cultivator Farm cultivator
Agriculture & Farming,"KAAMA MOTO Iron KM - MUDGAURD BRACKET 186F, For AGRICULTURE",,Goel Trading Co.,https://www.indiamart.com/proddetail/km-mudgaurd-bracket-186f-26040322348.html,Usage/Application Usage/Application AGRICULTURE AGRICULTURE Brand Brand KAAMA MOTO KAAMA MOTO Model Name/Number Model Name/Number 186F 186F Material Material Iron Iron
Agriculture & Farming,Microgreen Tray With Hole Stackable,₹ 100/Piece,India Green Organics,https://www.indiamart.com/proddetail/microgreen-tray-with-hole-stackable-25237145597.html,Usage/Application Usage/Application Agriculture Agriculture Brand Brand Agri Techfarms Agri Techfarms Material Material PVC PVC Size Size 600 x 300 x 30 mm (L x B x D) 600 x 300 x 30 mm (L x B x D) Color Color Black Black Shape Shape Rectangular Rectangular
Agriculture & Farming,"Agriculture Equipment Maize multi crop planter, 3 Rows","₹ 1,05,000/Piece",Farmburg Agro,https://www.indiamart.com/proddetail/agriculture-equipment-maize-multi-crop-planter-2853135988188.html,"Number of Rows Number of Rows 3 Rows 3 Rows Model Name/Number Model Name/Number Multi Crop Planter Multi Crop Planter Advantages Advantages Tines fitted with U Clamps for easy adjustments along with strong grip Tines fitted with U Clamps for easy adjustments along with strong grip Performance Performance Used for singulated planting of Maize, Cotton, Sunflower, Chickpea, Groundnut & other similar coprs Used for singulated planting of Maize, Cotton, Sunflower, Chickpea, Groundnut & other similar coprs Power Required Power Required 25 to 75 HP 25 to 75 HP Rows Rows 3, 4, 5 & 6 3, 4, 5 & 6"
Agriculture & Farming,"Ram babu Iron Agriculture Bund Maker, Size: 52 Inch","₹ 10,000/Unit",Ram Babu Kishan Sahay Krishi Yantra Udyog,https://www.indiamart.com/proddetail/agriculture-bund-maker-22846272755.html,Usage/Application Usage/Application Agriculture Agriculture Brand Brand ram babu ram babu Material Material Iron Iron Size Size 52 inch 52 inch Product Type Product Type agriculture equipments agriculture equipments Country of Origin Country of Origin Made in India Made in India
Agriculture & Farming,"Mild Steel Paddy Wheel Set, For Agriculture","₹ 5,300/Set",Ginwala Advanced Farm Equipments Private Limited,https://www.indiamart.com/proddetail/paddy-wheel-set-23414068233.html,Usage/Application Usage/Application Agriculture Agriculture Material Material Mild Steel Mild Steel Power Power Upto 9 HP required Upto 9 HP required Color Color Grey Grey Cutting Width Cutting Width 3 Feet Wide 3 Feet Wide Country of Origin Country of Origin Made in India Made in India
Agriculture & Farming,Disc Harrow Spare Parts,"₹ 1,500/Piece",New Nu,https://www.indiamart.com/proddetail/disc-harrow-spare-parts-2854986838533.html,Model Name/Number Model Name/Number 291 291 Packaging Type Packaging Type Carton Carton Rust Resistance Rust Resistance Yes Yes Usage / Application Usage / Application Agriculture Agriculture
Agriculture & Farming,2 Self Propelled Paddy Transplanter,"₹ 22,000/Piece",Sun Agro,https://www.indiamart.com/proddetail/self-propelled-paddy-transplanter-23407801833.html,"Model Name/Number Model Name/Number SA-EPT, SA-EPT SA-EPT, SA-EPT Material Material Iron, Iron Iron, Iron Power Source Power Source ENGINE OPERATED, ENGINE OPERATED ENGINE OPERATED, ENGINE OPERATED Color Color GREEN, GREEN GREEN, GREEN Country of Origin Country of Origin Made in India, Made in India Made in India, Made in India Brand Brand SUN AGRO, SUN AGRO SUN AGRO, SUN AGRO"
Agriculture & Farming,Surjeety Baler,"₹ 4,10,000/Piece",Surjeet Agricultural Industries,https://www.indiamart.com/proddetail/surjeety-baler-23120889997.html,"Brand Brand Surjeet, Surjeet Surjeet, Surjeet Usage/Application Usage/Application Agriculture & Farming, Agriculture & Farming Agriculture & Farming, Agriculture & Farming"
Agriculture & Farming,"Greenlend Convertor Chain Gear, For Agriculture",₹ 415/Piece,Big Exports,https://www.indiamart.com/proddetail/convertor-chain-gear-21042171348.html,Usage/Application Usage/Application Agriculture Agriculture Brand Brand Greenlend Greenlend
Agriculture & Farming,"KAAMA MOTO Iron KM - FAN CASE 186F, For Agriculture & Farming, Diesel",,Goel Trading Co.,https://www.indiamart.com/proddetail/km-fan-case-186f-26039042055.html,Usage/Application Usage/Application Agriculture & Farming Agriculture & Farming Brand Brand KAAMA MOTO KAAMA MOTO Type Type Farm Cultivator Farm Cultivator Model Name/Number Model Name/Number 186F 186F Engine Type Engine Type Diesel Diesel Material Material Iron Iron
Agriculture & Farming,"Mild Steel Farm Cultivator NG FP 6666, For Agriculture","₹ 3,225/Piece",H.S. Overseas Private Limited,https://www.indiamart.com/proddetail/ng-fp-6666-2855802555691.html,BRAND BRAND NATURE GOLD NATURE GOLD Country of Origin Country of Origin Made in India Made in India Usage/Application Usage/Application Agriculture Agriculture Type Type Farm Cultivator Farm Cultivator Material Material Mild Steel Mild Steel
Agriculture & Farming,"Iron Rectangular Paddy Tray without Hole, For Industrial, Size: 600 X 300 X 30 mm (l X B X D)",₹ 100/Piece,India Green Organics,https://www.indiamart.com/proddetail/paddy-tray-without-hole-25237147612.html,Size Size 600 x 300 x 30 mm (L x B x D) 600 x 300 x 30 mm (L x B x D) Material Material Iron Iron Usage/Application Usage/Application Industrial Industrial Shape Shape Rectangular Rectangular Brand Brand India Green Organics India Green Organics Surface Finishing Surface Finishing Color Coated Color Coated
Agriculture & Farming,"Sonalika Rotary Mulcher for Tractor, For Agriculture & Farming","₹ 1,50,000/Piece",Farmburg Agro,https://www.indiamart.com/proddetail/rotary-mulcher-for-tractor-2853310422555.html,Blade Shape Blade Shape Offset Blades Offset Blades Usage/Application Usage/Application Agriculture & Farming Agriculture & Farming Engine Type Engine Type Diesel Diesel Brand Brand Sonalika Sonalika Power Source Power Source Tractor Tractor Capacity Capacity NA NA
Agriculture & Farming,"BASCRajor Mild Steel Rajer/Bed Maker(Available In Four Types) 4 Feet, 25 HP, For Agriculture","₹ 29,500/Piece",Boraste Agro Sales Corporation,https://www.indiamart.com/proddetail/rajer-bed-maker-available-in-four-types-4-feet-2853737690348.html,Number Of Transplanting Rows Number Of Transplanting Rows 2 2 Country of Origin Country of Origin Made in India Made in India Engine Power Engine Power 25 HP 25 HP Usage/Application Usage/Application Agriculture Agriculture Material Material Mild Steel Mild Steel Brand Brand BASCRajor BASCRajor
Agriculture & Farming,Cow Dung Cake spreader Machine,"₹ 58,000/Piece",Ram Babu Kishan Sahay Krishi Yantra Udyog,https://www.indiamart.com/proddetail/cow-dung-cake-spreader-machine-2850503756597.html,Organic Matter Organic Matter 100 % 100 % Usage/Application Usage/Application Agriculture & Farming Agriculture & Farming Brand Brand RK RK Material Material Mild Steel Mild Steel
Agriculture & Farming,"6 Axis Hexacopter MD-10H FLY MORE- Agriculture Pesticide Spraying Drone, Capacity: 10L","₹ 10,00,000/Piece",Agriplex Private Limited,https://www.indiamart.com/proddetail/md-10h-fly-more-agriculture-pesticide-spraying-drone-2854083912297.html,Camera Technology Camera Technology Analog Camera Analog Camera Material Material Carbon Fiber Carbon Fiber Mode Mode Semi Automatic Semi Automatic Country of Origin Country of Origin Made in India Made in India Capacity Capacity 10L 10L Number Of Axis Number Of Axis 6 Axis Hexacopter 6 Axis Hexacopter
Agriculture & Farming,"Farm Cultivator Seed Drill Machine Parts, For Agriculture","₹ 3,000/Piece",New Nu,https://www.indiamart.com/proddetail/seed-drill-machine-parts-2854986902155.html,Packaging Type Packaging Type Carton Carton I Deal In I Deal In New Only New Only Brand Brand China China Usage/Application Usage/Application Agriculture Agriculture Type Type Farm Cultivator Farm Cultivator
Agriculture & Farming,"Manual 130 kg Laser Land Leveler, For 30 HP","₹ 13,500/Piece",Star Fabcon,https://www.indiamart.com/proddetail/laser-land-leveler-23454656412.html,Usage/Application Usage/Application 30 HP 30 HP Engine Power Engine Power 30 HP 30 HP Type Type Tractor Mounted Tractor Mounted Brand Brand Manual Manual Mode Mode Manual Manual Material Material Mild Steel Mild Steel
Agriculture & Farming,"Mild Steel Farm Cultivator NG GT 401, For Agriculture",₹ 600/Piece,H.S. Overseas Private Limited,https://www.indiamart.com/proddetail/ng-gt-401-2855780663497.html,Packaging Type Packaging Type 24 BOX 24 BOX Country of Origin Country of Origin Made in India Made in India Usage/Application Usage/Application Agriculture Agriculture Type Type Farm Cultivator Farm Cultivator Material Material Mild Steel Mild Steel
Agriculture & Farming,Agricultural Land Leveler,"₹ 17,500/Piece",Ram Babu Kishan Sahay Krishi Yantra Udyog,https://www.indiamart.com/proddetail/agricultural-land-leveler-2848988231791.html,
Agriculture & Farming,Reaper Machine Parts,"₹ 3,000/Piece",New Nu,https://www.indiamart.com/proddetail/reaper-machine-parts-2854986857797.html,Usage/Application Usage/Application Agriculture Agriculture Brand Brand China China Model Name/Number Model Name/Number 292 292 Packaging Type Packaging Type Carton Carton I Deal In I Deal In New Only New Only
Agriculture & Farming,"Ride Mechanical Paddy Transplanters, Model Name/Number: 4 Rows","₹ 1,90,000/Piece",Nascent Agrimach,https://www.indiamart.com/proddetail/paddy-transplanters-22292344748.html,Travelling Mechanism Type Travelling Mechanism Type Ride mechanical Ride mechanical Model Name/Number Model Name/Number 4 Rows 4 Rows Brand Brand Nascent Agrimach Nascent Agrimach Usage/Application Usage/Application Paddy Transplanter 4 row Paddy Transplanter 4 row Type Type Riding Type Riding Type
Agriculture & Farming,"3110 BEW Super Seeder, For Agriculture, Number of Blades: 54","₹ 2,65,000/Piece",Ks Agrotech Private Limited,https://www.indiamart.com/proddetail/bew-super-seeder-26867005473.html,Number of Tynes Number of Tynes 11 tyne 11 tyne Tractor HP Tractor HP 40 hp 40 hp Model Name/Number Model Name/Number BEW Super Seeder RD BEW Super Seeder RD Brand Brand BHAGWAN ENGG WORKS BHAGWAN ENGG WORKS Number of Dics Number of Dics 11 11 Number of Blades Number of Blades 54 54
Agriculture & Farming,"SS Walking Type PADDY TRANSPLANTER, For Agriculture & Farming, Manual","₹ 21,000/Piece",Sun Agro,https://www.indiamart.com/proddetail/paddy-transplanter-2851284379855.html,Type Type Walking Type Walking Type Usage/Application Usage/Application Agriculture & Farming Agriculture & Farming Brand Brand SUN AGRO SUN AGRO Capacity Capacity 15000 SQ. FEET PER/HR 15000 SQ. FEET PER/HR Engine Type Engine Type Manual Manual Material Material Mild Steel Mild Steel
Agriculture & Farming,"TAJ Mild Steel Forged Agriculture Parts, Model Name/Number: Plough",₹ 112/Piece,Taj Industries,https://www.indiamart.com/proddetail/forged-agriculture-parts-24656710297.html,Usage/Application Usage/Application Agriculture Agriculture Brand Brand TAJ TAJ Model Name/Number Model Name/Number Plough Plough Material Material Mild Steel Mild Steel Size Size As per requirement As per requirement Country of Origin Country of Origin Made in India Made in India
Agriculture & Farming,KAAMA MOTO KM - FUEL TANK BRACKET 186F,,Goel Trading Co.,https://www.indiamart.com/proddetail/km-fuel-tank-bracket-186f-26040209188.html,Brand Brand KAAMA MOTO KAAMA MOTO Model Name/Number Model Name/Number 186F 186F Usage/Application Usage/Application Agricultural Agricultural Power Source Power Source Diesel Diesel
Agriculture & Farming,"Mild Steel Farm Cultivator NG GHT 115, For Agriculture",₹ 217/Piece,H.S. Overseas Private Limited,https://www.indiamart.com/proddetail/ng-ght-115-2855750947491.html,Packaging Type Packaging Type 24 BOX 24 BOX BRAND BRAND NATURE GOLD NATURE GOLD Usage/Application Usage/Application Agriculture Agriculture Type Type Farm Cultivator Farm Cultivator Material Material Mild Steel Mild Steel
Agriculture & Farming,"Iron Farm Cultivator Microgreen Tray sets, For Agriculture",₹ 200/Piece,India Green Organics,https://www.indiamart.com/proddetail/microgreen-tray-sets-25237065333.html,Brand Brand India Green Organics India Green Organics Size Size 350 x 530 x 50 mm 350 x 530 x 50 mm Shape Shape Rectangular Rectangular Color Color Black Black Usage/Application Usage/Application Agriculture Agriculture Type Type Farm Cultivator Farm Cultivator
Agriculture & Farming,"Tractor Implements Maize multi crop planter, 3 Rows","₹ 1,05,000/Piece",Farmburg Agro,https://www.indiamart.com/proddetail/tractor-implements-maize-multi-crop-planter-2853135988891.html,"Number of Rows Number of Rows 3 Rows 3 Rows Features Features Used for singulated planting of Maize, Cotton, Sunflower, Chickpea, Groundnut & other similar coprs Used for singulated planting of Maize, Cotton, Sunflower, Chickpea, Groundnut & other similar coprs Advantages Advantages Tines fitted with U Clamps for easy adjustments along with strong grip Tines fitted with U Clamps for easy adjustments along with strong grip Model Name/Number Model Name/Number Multi Crop Planter Multi Crop Planter Rows Rows 3, 4, 5 & 6 3, 4, 5 & 6 Power Required Power Required 25 to 75 HP 25 to 75 HP"
Agriculture & Farming,Baler Machine Spare Parts,"₹ 30,000/Piece",New Nu,https://www.indiamart.com/proddetail/baler-machine-spare-parts-2854986811512.html,Shape Shape Round Round Color Color Black Black Brand Brand China China Made in Made in China China Delivery Delivery 45-50 days 45-50 days
Agriculture & Farming,6 Paddy Transplanter Machine,"₹ 12,50,000/Piece",Nascent Agrimach,https://www.indiamart.com/proddetail/paddy-transplanter-machine-23407312288.html,"Type Type Riding Type, Riding Type Riding Type, Riding Type Engine Type Engine Type Diesel, Diesel Diesel, Diesel Usage/Application Usage/Application Paddy tranplantation, Paddy tranplantation Paddy tranplantation, Paddy tranplantation Model Name/Number Model Name/Number 6 row ride on, 6 row ride on 6 row ride on, 6 row ride on Travelling Mechanism Type Travelling Mechanism Type Rotating double transplanting arms, Rotating double transplanting arms Rotating double transplanting arms, Rotating double transplanting arms Capacity Capacity 1.5 acre/hour, 1.5 acre/hour 1.5 acre/hour, 1.5 acre/hour"
Agriculture & Farming,"Kaama Moto Alloy Metal KM - GEAR BOX 170F, For Agricultural, Power: Petrol",,Goel Trading Co.,https://www.indiamart.com/proddetail/km-gear-box-170f-25586090812.html,Brand Brand Kaama Moto Kaama Moto Usage/Application Usage/Application Agricultural Agricultural Power Power Petrol Petrol Material Material Alloy Metal Alloy Metal Gear Type Gear Type Vertical Vertical Surface Treatment Surface Treatment Polished Polished
Agriculture & Farming,Agriculture Laboratory Equipments,,S.K.APPLIANCES,https://www.indiamart.com/proddetail/agriculture-laboratory-equipments-10756161012.html,
Agriculture & Farming,"Mild Steel Farm Cultivator NG LRP 11, For Agriculture","₹ 1,425/Piece",H.S. Overseas Private Limited,https://www.indiamart.com/proddetail/ng-lrp-11-2855803125330.html,BRAND BRAND NATURE GOLD NATURE GOLD Country of Origin Country of Origin Made in India Made in India Usage/Application Usage/Application Agriculture Agriculture Type Type Farm Cultivator Farm Cultivator Material Material Mild Steel Mild Steel
Agriculture & Farming,"Carbon Steel 20 Inch Harrow Disc, For Agriculture","₹ 1,700/Piece",Farmburg Agro,https://www.indiamart.com/proddetail/20-inch-harrow-disc-2852405741673.html,Product Type Product Type Disc Blade Disc Blade Rust Resistance Rust Resistance Yes Yes Color Color Black Black Thickness Thickness 4 mm 4 mm Country of Origin Country of Origin Made in India Made in India Usage/Application Usage/Application Agriculture Agriculture
Agriculture & Farming,"RK Mild Steel Single Row Mini Tractor Bund Maker, For Agriculture, 30 HP","₹ 14,500/Unit",Ram Babu Kishan Sahay Krishi Yantra Udyog,https://www.indiamart.com/proddetail/single-row-mini-tractor-bund-maker-22928736655.html,Engine Power Engine Power 30 HP 30 HP Usage/Application Usage/Application Agriculture Agriculture Brand Brand RK RK Material Material Mild Steel Mild Steel Country of Origin Country of Origin Made in India Made in India
Agriculture & Farming,"Agriplex Self Handleing Coconut Tree Climber, For Agriculture & Farming","₹ 3,300/Piece",Agriplex Private Limited,https://www.indiamart.com/proddetail/coconut-tree-climber-19337726188.html,Usage/Application Usage/Application Agriculture & Farming Agriculture & Farming Brand Brand Agriplex Agriplex Material Material Iron Iron Power Source Power Source Self Handleing Self Handleing Automation Grade Automation Grade Manual Manual Country of Origin Country of Origin Made in India Made in India
Agriculture & Farming,"Mild Steel Iron Wheel Large Traction, For Agriculture","₹ 5,300/Set",Ginwala Advanced Farm Equipments Private Limited,https://www.indiamart.com/proddetail/iron-wheel-large-traction-23413849130.html,Usage/Application Usage/Application Agriculture Agriculture Material Material Mild Steel Mild Steel Power Power Upto 6 HP required Upto 6 HP required Color Color Grey Grey I Deal In I Deal In New Only New Only Country of Origin Country of Origin Made in India Made in India
Agriculture & Farming,"Mild Steel Walking Multi seeder, For Agriculture","₹ 6,500/Piece",Nascent Agrimach,https://www.indiamart.com/proddetail/multi-seeder-27215792130.html,Usage/Application Usage/Application Agriculture Agriculture Type Type Walking Walking Material Material Mild Steel Mild Steel Power Power Manual Manual Size Size Customised Customised
Agriculture & Farming,"Mild Steel Farm Cultivator NG PS 1002, For Agriculture",₹ 270/Piece,H.S. Overseas Private Limited,https://www.indiamart.com/proddetail/ng-ps-1002-2855806750512.html,Length Length 8 INCH 8 INCH Country of Origin Country of Origin Made in India Made in India Usage/Application Usage/Application Agriculture Agriculture Type Type Farm Cultivator Farm Cultivator Material Material Mild Steel Mild Steel
Agriculture & Farming,Mulcher at Best Price in India,"₹ 1,50,000/Piece",Farmburg Agro,https://www.indiamart.com/proddetail/mulcher-at-best-price-in-india-2853310422673.html,Blade Shape Blade Shape Cutter Blades Cutter Blades Usage/Application Usage/Application Agriculture & Farming Agriculture & Farming Engine Type Engine Type Diesel Diesel Brand Brand Mahindra Mahindra Power Source Power Source Tractor Tractor Number of Blades Number of Blades 4 4
Agriculture & Farming,"6 Axis Hexacopter MD-10H ADVANCED - Agriculture Pesticide Spraying Drone, Capacity: 10L","₹ 8,25,000/Piece",Agriplex Private Limited,https://www.indiamart.com/proddetail/md-10h-advanced-agriculture-pesticide-spraying-drone-2854083891497.html,Camera Technology Camera Technology FPV Camera FPV Camera Material Material Carbon Fiber Carbon Fiber Mode Mode Semi Automatic Semi Automatic Country of Origin Country of Origin Made in India Made in India Capacity Capacity 10L 10L Number Of Axis Number Of Axis 6 Axis Hexacopter 6 Axis Hexacopter
